"no","type","Word","Sub_Type","Type2","Type3","wildcard","Source_Politician","Low_Precision","Low_Recall","Other_Reason","Include","Comment","sort","multiword","duplicate","real_duplicate","added","regex_matches","regex_lookuptime","regex_sort","word_copy","popu_list","ches2014_antielite_std","ches2017_antielite_std","ches2017_peopleelite_std","ches2017_pop_std","cses5_pop_std","mean_cor","at_FPOE","at_Gruene","at_NEOS","at_OEVP","at_PILZ","at_SPOE","de_AfD","de_CDU","de_CSU","de_FDP","de_Gruene","de_Linke","de_Piraten","de_SPD","ch_BDP","ch_CVP","ch_EDU","ch_EVP","ch_FDP","ch_Gruene","ch_Gruenliberale","ch_SP","ch_SVP","at_mean","de_mean","ch_mean","at_FPOE_meandv","at_Gruene_meandv","at_NEOS_meandv","at_OEVP_meandv","at_PILZ_meandv","at_SPOE_meandv","de_AfD_meandv","de_CDU_meandv","de_CSU_meandv","de_FDP_meandv","de_Gruene_meandv","de_Linke_meandv","de_Piraten_meandv","de_SPD_meandv","ch_BDP_meandv","ch_CVP_meandv","ch_EDU_meandv","ch_EVP_meandv","ch_FDP_meandv","ch_Gruene_meandv","ch_Gruenliberale_meandv","ch_SP_meandv","ch_SVP_meandv"
11539,,"verfahren(e|er|en) wirtschaft","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verfahreneerenwirtschaft",TRUE,FALSE,FALSE,2019-04-11,0,0.79,4,"verfahren(e|er|en) wirtschaft",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540,,"verfahren(e|er|en) wissenschaft(en)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verfahreneerenwissenschaften",TRUE,FALSE,FALSE,2019-04-11,0,0.79,4,"verfahren(e|er|en) wissenschaft(en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11541,,"verfahren(e|er|es|en|em) konglomerat(e|es|s|en)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verfahreneeresenemkonglomerateessen",TRUE,FALSE,FALSE,2019-04-11,0,0.77,4,"verfahren(e|er|es|en|em) konglomerat(e|es|s|en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11542,,"verfahren(e|er|es|en|em) politiker(s|n|innen|in)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verfahreneeresenempolitikersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,0.80,4,"verfahren(e|er|es|en|em) politiker(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11543,,"verfahren(e|es|en|em) ([^[:space:]]*)establishment(s)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verfahreneesenem[^[:space:]]establishments",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verfahren(e|es|en|em) ([^[:space:]]*)establishment(s)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11544,,"verfahren(e|es|en|em) system(s)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verfahreneesenemsystems",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verfahren(e|es|en|em) system(s)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11545,,"vergessene(.*) wahlversprechen","zzz_none","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","vergessenewahlversprechen",TRUE,FALSE,FALSE,2019-04-08,0,0.79,4,"vergessene(.*) wahlversprechen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11546,"verb","verkasper(t|n)","zzz_none","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkaspertn",FALSE,FALSE,FALSE,2020-03-13,0,0.77,4,"verkasper(t|n)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11547,,"verknöchert(e|er|en) ([^[:space:]]*)elite(n)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteeren[^[:space:]]eliten",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en) ([^[:space:]]*)elite(n)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11548,,"verknöchert(e|er|en) ([^[:space:]]*)medien","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteeren[^[:space:]]medien",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en) ([^[:space:]]*)medien",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11549,,"verknöchert(e|er|en) ([^[:space:]]*)regierung(en)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteeren[^[:space:]]regierungen",TRUE,FALSE,FALSE,2020-03-13,0,0.79,4,"verknöchert(e|er|en) ([^[:space:]]*)regierung(en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11550,,"verknöchert(e|er|en) bürokratie","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenbürokratie",TRUE,FALSE,FALSE,2019-04-11,0,0.77,4,"verknöchert(e|er|en) bürokratie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11551,,"verknöchert(e|er|en|em) ([^[:space:]]*)kapitalist(en|in|innen)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenem[^[:space:]]kapitalistenininnen",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en|em) ([^[:space:]]*)kapitalist(en|in|innen)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11552,,"verknöchert(e|er|en|em) ([^[:space:]]*)konzern(e|es|s|en)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenem[^[:space:]]konzerneessen",TRUE,FALSE,FALSE,2019-04-11,0,0.80,4,"verknöchert(e|er|en|em) ([^[:space:]]*)konzern(e|es|s|en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11553,,"verknöchert(e|er|en|em) bürokrat(en|in|innen)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenembürokratenininnen",TRUE,FALSE,FALSE,2019-04-11,0,0.79,4,"verknöchert(e|er|en|em) bürokrat(en|in|innen)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11554,,"verknöchert(e|er|en|em) expert(e|en|in|innen)","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemexperteenininnen",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en|em) expert(e|en|in|innen)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11555,,"verknöchert(e|er|en|em) fachm(a|ä)nn(er|s|es|e|ern)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemfachmaännerseseern",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en|em) fachm(a|ä)nn(er|s|es|e|ern)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11556,,"verknöchert(e|er|en|em) forscher(s|n|innen|in)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemforschersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,0.80,4,"verknöchert(e|er|en|em) forscher(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11557,,"verknöchert(e|er|en|em) gelehrte(n|r)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemgelehrtenr",TRUE,FALSE,FALSE,2019-04-11,0,0.79,4,"verknöchert(e|er|en|em) gelehrte(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11558,,"verknöchert(e|er|en|em) gro(ß|ss)unternehme(r|rs|rn|rin|rinnen|n)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemgroßssunternehmerrsrnrinrinnenn",TRUE,FALSE,FALSE,2019-04-11,0,0.77,4,"verknöchert(e|er|en|em) gro(ß|ss)unternehme(r|rs|rn|rin|rinnen|n)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11559,,"verknöchert(e|er|en|em) herrschende(n|r)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemherrschendenr",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en|em) herrschende(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11560,,"verknöchert(e|er|en|em) intellektuelle(n|r)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemintellektuellenr",TRUE,FALSE,FALSE,2019-04-11,0,0.79,4,"verknöchert(e|er|en|em) intellektuelle(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11561,,"verknöchert(e|er|en|em) journalismus","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemjournalismus",TRUE,FALSE,FALSE,2019-04-11,0,0.82,4,"verknöchert(e|er|en|em) journalismus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11562,,"verknöchert(e|er|en|em) journalist(en|in|innen)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemjournalistenininnen",TRUE,FALSE,FALSE,2019-04-11,0,0.81,4,"verknöchert(e|er|en|em) journalist(en|in|innen)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11563,,"verknöchert(e|er|en|em) leistungsträger(s|n|innen|in)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemleistungsträgersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,0.81,4,"verknöchert(e|er|en|em) leistungsträger(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11564,,"verknöchert(e|er|en|em) medienvertreter(s|n|innen|in)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,1,1,0,0,"never appeared term","verknöcherteerenemmedienvertretersninnenin",TRUE,FALSE,FALSE,2019-04-18,0,0.84,4,"verknöchert(e|er|en|em) medienvertreter(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11565,,"verknöchert(e|er|en|em) politiker(s|n|innen|in)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenempolitikersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,0.81,4,"verknöchert(e|er|en|em) politiker(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11566,,"verknöchert(e|er|en|em) regent(en|in|innen)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemregentenininnen",TRUE,FALSE,FALSE,2019-04-11,0,0.81,4,"verknöchert(e|er|en|em) regent(en|in|innen)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11567,,"verknöchert(e|er|en|em) regierende(n|r)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemregierendenr",TRUE,FALSE,FALSE,2019-04-11,0,0.82,4,"verknöchert(e|er|en|em) regierende(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11568,,"verknöchert(e|er|en|em) souverän(s)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemsouveräns",TRUE,FALSE,FALSE,2019-04-11,0,1.04,4,"verknöchert(e|er|en|em) souverän(s)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11569,,"verknöchert(e|er|en|em) spezialist(en|in|innen)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemspezialistenininnen",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en|em) spezialist(en|in|innen)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11570,,"verknöchert(e|er|en|em) wissenschaft(l)?er(s|n|innen|in)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenemwissenschaftlersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en|em) wissenschaft(l)?er(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11571,,"verknöchert(e|er|en) fachfrau(en)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenfachfrauen",TRUE,FALSE,FALSE,2019-04-11,0,0.79,4,"verknöchert(e|er|en) fachfrau(en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11572,,"verknöchert(e|er|en) fachleute(n)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenfachleuten",TRUE,FALSE,FALSE,2019-04-11,0,0.80,4,"verknöchert(e|er|en) fachleute(n)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11573,,"verknöchert(e|er|en) forschung","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenforschung",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en) forschung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11574,,"verknöchert(e|er|en) multis","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenmultis",TRUE,FALSE,FALSE,2019-04-11,0,0.77,4,"verknöchert(e|er|en) multis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11575,,"verknöchert(e|er|en) partei","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenpartei",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en) partei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11576,,"verknöchert(e|er|en) parteien","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenparteien",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en) parteien",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11577,,"verknöchert(e|er|en) regierung(en)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenregierungen",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|en) regierung(en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11578,,"verknöchert(e|er|en) wirtschaft","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenwirtschaft",TRUE,FALSE,FALSE,2019-04-11,0,0.77,4,"verknöchert(e|er|en) wirtschaft",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11579,,"verknöchert(e|er|en) wissenschaft(en)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteerenwissenschaften",TRUE,FALSE,FALSE,2019-04-11,0,0.81,4,"verknöchert(e|er|en) wissenschaft(en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11580,,"verknöchert(e|er|es|en|em) konglomerat(e|es|s|en)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteeresenemkonglomerateessen",TRUE,FALSE,FALSE,2019-04-11,0,0.79,4,"verknöchert(e|er|es|en|em) konglomerat(e|es|s|en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11581,,"verknöchert(e|er|es|en|em) politiker(s|n|innen|in)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteeresenempolitikersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verknöchert(e|er|es|en|em) politiker(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11582,,"verknöchert(e|es|en|em) ([^[:space:]]*)establishment(s)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteesenem[^[:space:]]establishments",TRUE,FALSE,FALSE,2019-04-11,0,0.80,4,"verknöchert(e|es|en|em) ([^[:space:]]*)establishment(s)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11583,,"verknöchert(e|es|en|em) system(s)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherteesenemsystems",TRUE,FALSE,FALSE,2019-04-11,0,0.79,4,"verknöchert(e|es|en|em) system(s)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11584,"substantive","verknöcherung(en)?","zzz_none","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verknöcherungen",FALSE,FALSE,FALSE,2020-03-13,0,0.78,4,"verknöcherung(en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11585,,"verkrustet(e|er|en) ([^[:space:]]*)elite(n)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteeren[^[:space:]]eliten",TRUE,FALSE,FALSE,2019-04-11,0,0.80,4,"verkrustet(e|er|en) ([^[:space:]]*)elite(n)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11586,,"verkrustet(e|er|en) ([^[:space:]]*)medien","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteeren[^[:space:]]medien",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verkrustet(e|er|en) ([^[:space:]]*)medien",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11587,,"verkrustet(e|er|en) ([^[:space:]]*)regierung(en)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteeren[^[:space:]]regierungen",TRUE,FALSE,FALSE,2020-03-13,0,0.78,4,"verkrustet(e|er|en) ([^[:space:]]*)regierung(en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11588,,"verkrustet(e|er|en) bürokratie","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenbürokratie",TRUE,FALSE,FALSE,2019-04-11,0,0.80,4,"verkrustet(e|er|en) bürokratie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11589,,"verkrustet(e|er|en|em) ([^[:space:]]*)kapitalist(en|in|innen)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenem[^[:space:]]kapitalistenininnen",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verkrustet(e|er|en|em) ([^[:space:]]*)kapitalist(en|in|innen)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11590,,"verkrustet(e|er|en|em) ([^[:space:]]*)konzern(e|es|s|en)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenem[^[:space:]]konzerneessen",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verkrustet(e|er|en|em) ([^[:space:]]*)konzern(e|es|s|en)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11591,,"verkrustet(e|er|en|em) bürokrat(en|in|innen)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenembürokratenininnen",TRUE,FALSE,FALSE,2019-04-11,0,0.81,4,"verkrustet(e|er|en|em) bürokrat(en|in|innen)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11592,,"verkrustet(e|er|en|em) expert(e|en|in|innen)","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenemexperteenininnen",TRUE,FALSE,FALSE,2019-04-11,0,0.79,4,"verkrustet(e|er|en|em) expert(e|en|in|innen)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11593,,"verkrustet(e|er|en|em) fachm(a|ä)nn(er|s|es|e|ern)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenemfachmaännerseseern",TRUE,FALSE,FALSE,2019-04-11,0,0.77,4,"verkrustet(e|er|en|em) fachm(a|ä)nn(er|s|es|e|ern)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11594,,"verkrustet(e|er|en|em) forscher(s|n|innen|in)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenemforschersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verkrustet(e|er|en|em) forscher(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11595,,"verkrustet(e|er|en|em) gelehrte(n|r)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenemgelehrtenr",TRUE,FALSE,FALSE,2019-04-11,0,0.80,4,"verkrustet(e|er|en|em) gelehrte(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11596,,"verkrustet(e|er|en|em) gro(ß|ss)unternehme(r|rs|rn|rin|rinnen|n)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenemgroßssunternehmerrsrnrinrinnenn",TRUE,FALSE,FALSE,2019-04-11,0,0.79,4,"verkrustet(e|er|en|em) gro(ß|ss)unternehme(r|rs|rn|rin|rinnen|n)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11597,,"verkrustet(e|er|en|em) herrschende(n|r)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenemherrschendenr",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verkrustet(e|er|en|em) herrschende(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598,,"verkrustet(e|er|en|em) intellektuelle(n|r)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenemintellektuellenr",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verkrustet(e|er|en|em) intellektuelle(n|r)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11599,,"verkrustet(e|er|en|em) journalismus","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenemjournalismus",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verkrustet(e|er|en|em) journalismus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11600,,"verkrustet(e|er|en|em) journalist(en|in|innen)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenemjournalistenininnen",TRUE,FALSE,FALSE,2019-04-11,0,0.80,4,"verkrustet(e|er|en|em) journalist(en|in|innen)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11601,,"verkrustet(e|er|en|em) leistungsträger(s|n|innen|in)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenemleistungsträgersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verkrustet(e|er|en|em) leistungsträger(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11602,,"verkrustet(e|er|en|em) medienvertreter(s|n|innen|in)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,1,1,0,0,"never appeared term","verkrusteteerenemmedienvertretersninnenin",TRUE,FALSE,FALSE,2019-04-18,0,0.78,4,"verkrustet(e|er|en|em) medienvertreter(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11603,,"verkrustet(e|er|en|em) politiker(s|n|innen|in)?","unbewegliche eliten","conflictive","anti-elitism","regex",0,0,1,0,0,"never appeared term","verkrusteteerenempolitikersninnenin",TRUE,FALSE,FALSE,2019-04-11,0,0.78,4,"verkrustet(e|er|en|em) politiker(s|n|innen|in)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
