version	doi	v1	v2	v3	v4	v5	v6
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	246	"ank��ndigungsriese"	2.5	0.70710677	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	247	"ank��ndigungsweltmeister"	2.1578948	1.0145146	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	248	"ank��ndigungsweltmeisterschaft"	0.375	0.7440238	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	249	"anlassfall"	1.6363636	1.3289973	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	250	"anlasten"	1.8421053	1.0145146	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	251	"anla��gesetzgebung"	2.5	0.9718253	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	252	"anliegen"	1.1102041	1.2899747	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	253	"anma��en"	1.25	1.1760012	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	254	"anma��ung"	1.8382353	1.2291278	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	255	"anonym"	2.2168674	1.2301912	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	256	"anpatzen"	2.2682927	1.0006095	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	257	"anpatzerei"	2.1	0.99442893	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	258	"anpatzung"	2.5	0.8498366	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	259	"anpinkeln"	2.55	1.0500627	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	260	"anprangern"	2.4117646	0.80439967	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	261	"anprangerung"	2.8	0.6324555	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	262	"anrichten"	2.7741935	0.9902753	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	263	"anschlag"	2.5204918	1.1598523	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	264	"anschuldigung"	2.3272727	1.1064548	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	265	"anschw��rzen"	2.5454545	1.1281521	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	266	"ansch��tten"	1.9183674	1.0961435	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	267	"ansch��ttung"	1.6842105	1.4723628	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	268	"anspannung"	2.7	1.1595018	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	269	"anspielung"	1.9375	1.4354385	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	270	"anstandslos"	2.75	0.8506963	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	271	"anstandspolitesse"	1.8888888	1.3642255	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	272	"anstauben"	2.3	0.6749486	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	273	"anstehen"	2.5238094	0.81357527	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	274	"anstehend"	1.3333334	1.3077251	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	275	"anstrengen"	1.8461539	1.3445045	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	276	"anstrengung"	1.2	1.0823256	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	277	"anst��ndigkeit"	1.3181819	1.4601488	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	278	"antanzen"	3.1	0.5676462	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	279	"antasten"	1.75	1.2513151	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	280	"anti"	1.7003367	1.3953712	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	281	"antichambrieren"	2.5	0.70710677	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	282	"antidemokrat"	3.4	0.5163978	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	283	"antifeministisch"	2.1	0.87559503	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	284	"antiquiert"	1.6896552	1.0794231	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	285	"antisemit"	1.65	1.631112	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	286	"antisemitisch"	2.752809	1.2273484	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	287	"antisemitismus"	2.632653	1.4389504	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	288	"antun"	2.4347825	1.3082287	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	289	"anwidern"	3.0	0.0	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	290	"anwurf"	2.4871795	0.913979	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	291	"anzeichen"	1.173913	1.3366231	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	292	"anzeigepflicht"	0.8181818	1.2504544	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	293	"anzupatz"	2.2285714	1.0239371	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	294	"anz��nden"	2.4166667	1.2401124	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	295	"apathisch"	2.4210527	0.68306065	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	296	"apodiktisch"	3.3	0.6749486	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	297	"apokalypse"	2.275862	1.5077938	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	298	"apokalypsereiter"	2.3333333	0.8660254	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	299	"apokalyptisch"	2.2631578	1.0975784	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	300	"apparat"	1.7	1.3048234	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	301	"apparatschik"	2.2604167	1.0386711	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	302	"appell"	1.6666666	1.3458532	3	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	303	"arbeitskampf"	1.9090909	1.6403991	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	304	"arbeitslos"	2.0109289	1.3827392	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	305	"arbeitslosenrat"	2.1818182	1.601136	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	306	"arbeitslosenverh��ltnisse"	2.4	0.84327406	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	307	"arbeitslosenzahl"	2.1333334	1.5976173	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	308	"arbeitslosigkeit"	1.7156626	1.469865	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	309	"arbeitsplatzabbau"	2.8888888	1.2692956	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	310	"arbeitsplatzverlust"	1.4	1.0749677	1	1
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	311	"arbeitsplatzvernichtend"	3.125	0.6864065	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	312	"arbeitsplatzvernichtung"	2.3666666	1.0980651	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	313	"arbeitsplatzvernichtungskeule"	2.1111112	0.92796075	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	314	"arbeitsplatzvernichtungsmaschinerie"	3.4	0.5163978	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	315	"arbeitsplatzvernichtungspartei"	3.5	0.70710677	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	316	"arbeitsunf��higkeit"	2.9	1.197219	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	317	"arbeitsverweigerung"	2.3033707	0.9342534	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	318	"archaisch"	1.0759493	1.3375461	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	319	"arg"	2.621951	1.0380447	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	320	"argumentationslabyrinth"	2.1	0.85224164	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	321	"argumentationsnotstand"	2.04	0.9026039	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	322	"arm"	1.855346	1.3633376	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	323	"armut"	1.8404255	1.4391096	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	324	"armutschkerl"	1.5555556	1.3333334	3	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	325	"armutsfall"	2.5	1.0	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	326	"armutszeugnis"	2.6490066	0.8422088	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	327	"arrogant"	2.487805	1.1857898	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	328	"arroganz"	2.7129629	1.0416641	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	329	"asozial"	3.0	1.2247449	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	330	"asylbetr��ger"	1.9333333	1.4375906	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	331	"attacke"	2.0183487	1.247083	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	332	"attackieren"	2.3283582	1.1983329	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	333	"attent��ter"	2.7368422	0.99118924	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	334	"attit��de"	0.7777778	1.3944334	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	335	"aufbegehren"	1.875	0.83452296	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	336	"aufblasbar"	0.7	1.2359556	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	337	"aufblasen"	1.72	1.2942573	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	338	"aufbringen"	1.1569767	1.2012703	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	339	"aufb��rden"	1.0	1.2565618	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	340	"aufdeckung"	2.5454545	0.93419874	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	341	"auferlegen"	2.0	0.94280905	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	342	"auffallen"	1.3214285	1.5647404	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	343	"auffallend"	1.2222222	1.3107054	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	344	"auffordern"	1.3768116	1.3730756	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	345	"aufforderung"	1.8082192	1.150574	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	346	"auff��llig"	1.6333333	1.4259499	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	347	"auff��lligkeit"	2.9	0.5676462	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	348	"auff��hren"	2.512195	0.9778024	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	349	"aufgabe"	1.0648855	1.315829	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	350	"aufgeben"	1.1764706	1.3135792	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	351	"aufgeblasen"	2.5	0.97952	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	352	"aufgebracht"	0.95238096	1.16087	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	353	"aufgefordert"	1.375	1.3619246	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	354	"aufgeregt"	1.8181819	1.4709305	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	355	"aufgeregtheit"	2.1	1.197219	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	356	"aufgeschlossen"	1.6	1.5008769	3	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	357	"aufgesetzt"	1.9166666	1.2401124	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	358	"aufhalten"	2.04	1.2780898	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	359	"aufheben"	1.6758621	1.3379232	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	360	"aufhebung"	1.2419355	1.3143032	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	361	"aufholbedarf"	0.8333333	0.8348471	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	362	"aufhorchen"	0.9	1.241523	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	363	"aufh��ngen"	1.3636364	1.120065	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	364	"aufh��ren"	2.5454545	0.84294355	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	365	"aufkl��rungsbedarf"	2.3548386	1.2792807	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	366	"aufkl��rungsw��rdig"	1.8181819	0.9816498	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	367	"aufk��ndigen"	2.3	0.6749486	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	368	"auflage"	1.225	1.3490262	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	369	"aufl��sen"	1.2777778	1.3376503	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	370	"aufl��sung"	1.9090909	1.1087999	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	371	"aufmarschieren"	3.0	0.6666667	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	372	"aufm��pfig"	2.2	1.2396944	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	373	"aufnahmestopp"	1.2307693	1.0127394	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	374	"aufpreis"	1.9	0.99442893	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	375	"aufregen"	1.4444444	1.4878967	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	376	"aufregung"	1.5368421	1.366861	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	377	"aufschrei"	1.556391	1.2395841	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	378	"aufschub"	1.7272727	1.3483998	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	379	"aufsehen"	1.3448275	1.3958066	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	380	"aufsichtsbeschwerde"	0.36363637	0.6741999	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	381	"aufspielen"	2.8	0.615587	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	382	"aufspringen"	1.8	1.4363697	3	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	383	"aufstand"	1.4712644	1.3192588	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	384	"auftauchen"	1.5625	1.1109127	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	385	"aufteilen"	1.4444444	1.4234267	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	386	"aufwachen"	2.0	1.0954452	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	387	"aufweichen"	1.4	0.9660918	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	388	"aufweichung"	1.8095238	1.2891488	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	389	"aufwirbeln"	3.0	0.6666667	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	390	"aufziehen"	1.9230769	1.4411534	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	391	"aufzwingen"	2.7	1.3374935	4	4
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	392	"augenauswischerei"	2.0928571	1.1436181	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	393	"ausbaden"	3.3	0.57124054	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	394	"ausbeuten"	1.75	1.2290803	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	395	"ausbeutung"	1.704918	1.4530916	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	396	"ausbeutungsvorwurf"	2.6	0.6992059	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	397	"ausbleiben"	1.875	1.3619246	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	398	"ausbluten"	3.05	0.51041776	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	399	"ausbooten"	2.6101694	0.8308066	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	400	"ausbootung"	2.3	0.8232726	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	401	"ausbrechen"	1.6363636	1.1406736	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	402	"ausbrennen"	1.9090909	1.3003496	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	403	"ausbruch"	2.3157895	1.3764944	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	404	"ausdr��cklich"	1.3181819	1.2533253	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	405	"auseinander"	1.4705882	1.2871917	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	406	"auseinanderdividieren"	1.5555556	1.1303884	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	407	"auseinanderdriften"	2.7	0.8232726	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	408	"auseinanderentwicklung"	1.7	1.3374935	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	409	"auseinanderfallen"	2.2	0.9189366	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	410	"auseinandersetzen"	1.2954545	1.1118714	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	411	"auseinandersetzung"	2.0	1.2868989	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	412	"ausfall"	1.8085107	1.4838009	3	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	413	"ausgabe"	1.7302631	1.3904613	3	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	414	"ausgeben"	1.9895834	1.3337307	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	415	"ausgebrannt"	2.6363637	1.0269107	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	416	"ausgebrochen"	0.8	0.9189366	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	417	"ausgedealt"	2.25	1.2154311	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	418	"ausgegrauselt"	2.9	0.87559503	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	419	"ausgeliefert"	2.9	0.5676462	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	420	"ausgel��scht"	2.75	1.1113391	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	421	"ausgerechnet"	1.8272728	1.3804606	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	422	"ausgeschieden"	1.4736842	1.0733345	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	423	"ausgeschlossen"	1.2535211	1.250352	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	424	"ausgesprochen"	1.117647	1.3878945	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	425	"ausgrenzen"	2.06	1.0577219	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	426	"ausgrenzung"	1.804878	1.2087083	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	427	"ausgrenzungskur"	2.4	1.1737878	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	428	"ausgrenzungspolitik"	1.95	1.0500627	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	429	"aushalten"	2.4807692	1.038294	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	430	"aushebelung"	2.55	1.0990427	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	431	"aushungern"	2.446281	1.1176643	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	432	"aushungerung"	2.2413793	1.1848801	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	433	"aush��hlen"	1.88	1.2558435	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	434	"aush��hlung"	2.16	1.0173997	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	435	"auslassen"	1.7142857	1.146423	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	436	"ausleeren"	2.4	1.1737878	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	437	"ausliefern"	2.5	1.1071614	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	438	"ausl��nderfeind"	1.6363636	1.361817	0	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	439	"ausl��nderfeindlich"	2.564516	1.0806944	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	440	"ausl��nderfeindlichkeit"	1.7948718	1.3988621	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	441	"ausl��nderfreundlich"	1.2105263	1.3975751	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	442	"ausl��nderfreundlichkeit"	1.6	1.4298407	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	443	"ausl��nderhass"	3.15	1.0399898	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	444	"ausl��nderhasser"	2.6	1.4298407	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	445	"ausl��nderhauen"	2.6	1.1737878	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	446	"ausl��nderpartei"	2.5	0.8498366	3	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	447	"ausl��nderrecht"	3.4	0.5163978	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	448	"ausl��nderspr��che"	2.5	1.0801234	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	449	"ausl��nderstopp"	1.9	1.3337718	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	450	"ausl��schen"	1.5	0.9258201	1	1
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	451	"ausl��schung"	2.25	1.2085223	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	452	"ausmachen"	2.3943663	1.3253449	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	453	"ausma��"	2.1649485	1.2220237	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	454	"ausnahm"	1.3037975	1.2232201	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	455	"ausnutzen"	2.090909	1.1361818	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	456	"ausn��tzen"	2.3255813	1.3402368	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	457	"ausn��tzungssystem"	2.5	0.8498366	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	458	"auspowern"	2.0	1.1547005	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	459	"ausrauben"	2.8181818	1.0787197	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	460	"ausrede"	2.5370371	0.9257932	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	461	"ausrei��en"	1.8571428	1.4589624	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	462	"ausrotten"	2.8115942	1.1666362	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	463	"ausrottung"	2.2666667	1.595972	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	464	"ausruf"	1.7575758	1.1734113	2	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	465	"ausrutschen"	1.5714285	1.5991069	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	466	"ausr��cken"	0.36363637	0.80903983	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	467	"aussackeln"	2.1111112	0.33333334	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	468	"aussatz"	2.6842105	0.74926865	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	469	"ausschaltung"	2.7	1.1595018	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	470	"ausscheiden"	1.6956521	1.1845514	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	471	"ausscheren"	2.9	0.31622776	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	472	"ausschlagen"	1.6	0.9660918	1	1
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	473	"ausschreitung"	2.7	0.4830459	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	474	"aussch��tten"	2.3	1.1595018	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	475	"aussetzen"	2.3472223	1.0231093	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	476	"aussetzung"	0.90909094	1.3003496	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	477	"aussetzungsverbot"	1.5	1.3540064	2	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	478	"aussichtslos"	2.0875	1.0087434	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	479	"aussichtslosigkeit"	2.8	1.1352924	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	480	"aussparen"	1.9166666	1.1645001	2	2
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	481	"aussperren"	3.1	0.31622776	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	482	"aussterben"	0.57894737	0.961237	0	0
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	483	"ausstieg"	1.8181819	1.1677485	3	3
"1.0 (2020-11-30)"	"doi:10.11587/7PFLIU"	484	"austauschbar"	2.3636363	1.361817	3	3
